review_id	review	created_at	sentiment_score	sentiment_label	relevansi	category	sub_category	reason	is_positive
ChZDSUhNMG9nS0VJQ0FnSUN2N3V6V2NREAE	bagus	2026-08-19 15:32:09	4	Positif	True	Kualitas Produk & Performa	Desain & Fitur Mobil	Ulasan singkat bernada positif.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2twQk5uRm1VMDh0UWxWc2NXUTJibGR5VjNablEzYxAB	"Pelayanan ok
Fasilitas ok"	2026-08-19 15:32:42	4	Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pengguna memuji pelayanan dan fasilitas showroom yang baik.	Positive
ChdDSUhNMG9nS0VJQ0FnSUN2dXVyTjlBRRAB	Showroomnya oke, harganya juga murah.	2026-08-19 15:32:42	4	Positif	True	Harga & Bisnis Perusahaan	Harga Mobil & Promo	Pengguna merasa senang dengan showroom dan harga mobil yang terjangkau.	Positive
ChdDSUhNMG9nS0VJQ0FnSUN2aWNlUjhBRRAB	Pelayanan terbaik dari Peter sebagai tenaga penjualan. Pengetahuan produk yang baik.	2026-08-19 15:32:42	5	Sangat Positif	True	Pelayanan & Sales	Pengetahuan Produk (Sales)	Pujian khusus kepada tenaga penjualan bernama Peter atas pelayanan dan pengetahuan produknya.	Positive
ChdDSUhNMG9nS0VJQ0FnSUN2cnNuNGt3RRAB	Tempat yang bagus untuk dikunjungi dan terima kasih atas pelayanannya!	2026-08-19 15:32:42	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pengguna mengapresiasi tempat dan memberikan ucapan terima kasih atas pelayanannya.	Positive
ChdDSUhNMG9nS0VJQ0FnSURmbjZMSXFnRRAB	Dealer Bagus, Pelayanan Bagus, Kerja Bagus	2026-08-19 15:32:42	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pujian menyeluruh terhadap dealer, pelayanan, dan kinerja staf.	Positive
Ci9DQUlRQUNvZENodHljRjlvT21WWWRXUk9jV0U0YzJ0aE1uTm5hazgwVEVkU2JHYxAB	Mobil yang bagus	2026-08-19 15:32:42	4	Positif	True	Kualitas Produk & Performa	Desain & Fitur Mobil	Pujian positif singkat terhadap produk mobil VinFast.	Positive
ChZDSUhNMG9nS0VJQ0FnSUN2N3VUUmVnEAE	Luuaaarrrrr biaaaaaaaa jossss...	2026-08-19 15:32:42	5	Sangat Positif	True	Non-Konteks & Spam	Komentar Acak / Spam	Ungkapan kekaguman dan kepuasan secara umum.	Positive
ChdDSUhNMG9nS0VJQ0FnSURmbjhpdTJnRRAB	Mantap vinvast	2026-08-19 15:32:42	4	Positif	True	Kualitas Produk & Performa	Desain & Fitur Mobil	Pujian singkat positif untuk brand VinFast.	Positive
ChZDSUhNMG9nS0VJQ0FnSUR2Z09pVFR3EAE	Luar biasa 👍 …	2026-08-19 15:32:42	4	Positif	True	Non-Konteks & Spam	Komentar Acak / Spam	Komentar positif berupa ekspresi pujian umum.	Positive
ChdDSUhNMG9nS0VJQ0FnSUN2bnFDRHRnRRAB	Tempat yang bagus dan nyaman.	2026-08-19 15:32:42	4	Positif	True	Purna Jual & Fasilitas	Kebersihan & Kenyamanan Showroom	Memuji tempat showroom yang bagus dan nyaman.	Positive
ChZDSUhNMG9nS0VJQ0FnSUN2dnZpS0FREAE	Keren	2026-08-19 15:32:42	4	Positif	True	Non-Konteks & Spam	Komentar Acak / Spam	Komentar positif singkat tanpa penjelasan spesifik.	Positive
ChZDSUhNMG9nS0VJQ0FnSURfN0lxT2VnEAE	Bagus	2026-08-19 15:32:42	4	Positif	True	Non-Konteks & Spam	Komentar Acak / Spam	Komentar singkat mengekspresikan kepuasan.	Positive
ChZDSUhNMG9nS0VJQ0FnSUN2aVo3UkRBEAE	Dealer yang Baik	2026-08-19 15:32:42	4	Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pengguna memberikan penilaian baik terhadap dealer.	Positive
ChdDSUhNMG9nS0VJQ0FnSUN2N3Y3YW9BRRAB	Keren vinfast pik	2026-08-19 15:32:42	4	Positif	True	Purna Jual & Fasilitas	Kebersihan & Kenyamanan Showroom	Memuji lokasi showroom VinFast PIK secara positif.	Positive
ChdDSUhNMG9nS0VJQ0FnSUR2Z01qbjJnRRAB	Rekomendasikan dealer Vinfast	2026-08-19 15:32:42	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Rekomendasi positif pengguna terhadap dealer VinFast.	Positive
ChdDSUhNMG9nS0VJQ0FnSUN2dnZLcF9nRRAB	Vinfast stabil.	2026-08-19 15:32:42	4	Positif	True	Kualitas Produk & Performa	Kualitas Baterai & Performa	Menyatakan performa mobil VinFast stabil saat dikendarai.	Positive
ChdDSUhNMG9nS0VJQ0FnSUR2bjVDSWhnRRAB	PENJUAL YANG BAIK	2026-08-19 15:32:42	4	Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pujian kepada staf penjual yang memberikan pelayanan baik.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2tRd1RqaEpkR1pRV0RSR1JsVkdXbWxsVVhoUVlYYxAB	Jgn gembar gembor free chrger, saya sudah beli tetapi gak bisa di pake, alasan lg maintenec tapi udah seminggu lebih gak ada solusi	2026-08-19 15:32:42	1	Sangat Negatif	True	Purna Jual & Fasilitas	Klaim Garansi & Stasiun Cas (Charging)	Keluhan keras mengenai charger gratis yang tidak dapat digunakan dan lamanya perbaikan tanpa solusi.	Negative
ChdDSUhNMG9nS0VNUEI3OUgxak1QTGlBRRAB	"Saya pelanggan Taxi Vinfast memberikan masukan sebagai berikut:
1. Tidak tau jalan.
2. Mobil kotor …"	2026-08-19 15:32:42	2	Negatif	True	Pelayanan & Sales	Keramahan & Respon Staf	Keluhan pelanggan taksiVinFast terkait pengemudi yang tidak tahu jalan dan kondisi mobil yang kotor.	Negative
Ci9DQUlRQUNvZENodHljRjlvT25ScFlWVktaR3AxZVZKWGJFNW9aSEoxWVhWd0xYYxAB	wahhh bagus showroomnya , di bantu layani dengan michael sangat informatif	2026-08-19 15:32:42	5	Sangat Positif	True	Pelayanan & Sales	Pengetahuan Produk (Sales)	Pujian untuk keindahan showroom dan kelayanan dari sales Michael yang informatif.	Positive
Ci9DQUlRQUNvZENodHljRjlvT25VMlluZEJkWEU0YlVneGNIbFBUbGN6VFdkSFduYxAB	Saya senang dilayani dengan mas michael dibantu jelasin mengenai vinfast vf3	2026-08-19 15:33:36	5	Sangat Positif	True	Pelayanan & Sales	Pengetahuan Produk (Sales)	Konsumen sangat puas dengan bantuan sales Michael yang menjelaskan produk VinFast VF3 secara jelas.	Positive
ChdDSUhNMG9nS0VJQ0FnSURfLVp2aTBBRRAB	mike sangat ramah informatif dan sangat ber attitude baik, dari yang gapaham vinfast sampai minat banget sama brand ini, thanks mike bintang lima	2026-08-19 15:33:36	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pujian tinggi untuk sales Mike yang ramah, informatif, dan ber-attitude baik hingga membuat konsumen berminat.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2tWTVExaDJlV3hOY1U5RFdtUlhORFEyUWpOTVNsRRAB	Beritanya dari segala sudut tampil dengan apik	2026-08-19 15:33:36	0	Tidak Relevan	False	Non-Konteks & Spam	Komentar Acak / Spam	Ulasan mengenai berita yang tidak relevan langsung dengan layanan atau produk showroom mobil.	Irrelevant
Ci9DQUlRQUNvZENodHljRjlvT2pGb1RWOVRNRVZNV2pFMVIwVkdibTlVYjNWNmFHYxAB	wah showroom nya bagus sangat senang di layani mas michael	2026-08-19 15:33:36	5	Sangat Positif	True	Purna Jual & Fasilitas	Kebersihan & Kenyamanan Showroom	Konsumen memuji kualitas showroom yang bagus dan pelayanan sales Michael.	Positive
Ci9DQUlRQUNvZENodHljRjlvT210d1dYaDJVMUJRUTBwc1RVOTJOMVl0T1ZRd1JHYxAB	sangat senang dilayani dengan mas michael ☺️	2026-08-19 15:33:36	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Konsumen merasa sangat senang dilayani oleh sales Michael.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2kwMlRtazFUbGhyY1hSNE9HWXlTQzFaZDNWbVpuYxAB	Dilayani oleh mas michael sangat informatif	2026-08-19 15:33:36	4	Positif	True	Pelayanan & Sales	Pengetahuan Produk (Sales)	Konsumen menilai pelayanan sales Michael sangat informatif.	Positive
Ci9DQUlRQUNvZENodHljRjlvT25saFNEQmlkMUIyTURkVmJYWklOMm90TmpSMVNYYxAB	Model Futuristik CarCity	2026-08-19 15:33:36	4	Positif	True	Kualitas Produk & Performa	Desain & Fitur Mobil	Apresiasi terhadap desain model mobil yang futuristik.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2xNdGIzazJXbXR1YjFKVk5VeDBRbTgwY214T2RFRRAB	Para pengemudinya sangat ceroboh. Tidak heran banyak kecelakaan yang melibatkan perusahaan ini.	2026-08-19 15:33:36	0	Tidak Relevan	False	Non-Konteks & Spam	Komentar Acak / Spam	Komentar mengenai kecerobohan pengemudi yang tidak relevan dengan dealer atau produk showroom.	Irrelevant
Ci9DQUlRQUNvZENodHljRjlvT25sdlJsRlBRa3h5V1dOQ01uSlNkemh6ZEZKSVpIYxAB	JANGAN BELI DISINI!!! Beli VF3 + asuransi alrisk OONA langsung gw bayar lunas via sales, setelah 3 bulan kemudian ketauan ASURANSI MASIH NON AKTIF karna BELUM DIBAYAR!!  Mobil ke TIMPA PAPAN PELANG VINFAST PENYOK dan RUSAK ganti rugi GA JELAS, mau ke asuransi DILARANG ternyata karna ASURANSINYA BELOM DI BAYARKAN ke ASURANSI!!!	2026-08-19 15:33:36	1	Sangat Negatif	True	Pelayanan & Sales	Proses Pembelian & Dokumen	Keluhan sangat keras mengenai penipuan/kelalaian pembayaran asuransi oleh sales serta ganti rugi kerusakan yang tidak jelas.	Negative
Ci9DQUlRQUNvZENodHljRjlvT2poRU4wTXdaV295VkVWUlYxbDVSbmxMVm5KUlpFRRAB	Dealer dan bengkel pelayanan terbaik dan ramah	2026-08-19 15:33:36	5	Sangat Positif	True	Purna Jual & Fasilitas	Servis & Sparepart	Pujian terhadap pelayanan dealer dan bengkel yang terbaik dan ramah.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2tWVU9YRXlYMnN4VHpoa1ZXUTNOall5WmtnNGNFRRAB	Dealer vinfast BKR sangat bagus pelayanan nya sudah ada bengkel lengkap dan nyaman	2026-08-19 15:33:36	5	Sangat Positif	True	Purna Jual & Fasilitas	Kebersihan & Kenyamanan Showroom	Dealer VinFast BKR dinilai sangat bagus dengan fasilitas bengkel lengkap dan nyaman.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2psU1dDMUZaRXRLZFVnNU1IcERXRFJFUlhobk5WRRAB	Secara mobil ok tidak ada masalah ,  saya pengguna ev vf3 mobil enak nyaman kekedapan ok, tenaga ok , pokonya enak buat dalam kota buat di pakai sehari hari sangat nyaman , cmn saya kecewa dengan pelayanan vinfast bkr , …	2026-08-19 15:33:36	2	Negatif	True	Pelayanan & Sales	Keramahan & Respon Staf	Meskipun puas dengan kualitas mobil VF3, konsumen sangat kecewa dengan pelayanan staf VinFast BKR.	Negative
ChdDSUhNMG9nS0VQT1U0ZnUzNEp1RjNBRRAB	"Mobil listrik mantap
Semoga harganya semakin terjangkau krn sy pengen banget punya mobil listrik"	2026-08-19 15:33:36	4	Positif	True	Harga & Bisnis Perusahaan	Harga Mobil & Promo	Konsumen menyukai mobil listrik dan berharap harganya semakin terjangkau.	Positive
Ci9DQUlRQUNvZENodHljRjlvT214a1MxQTVVWEJLT0cwMldHUkRPVkZ6UjJNNFVrRRAB	Pelayanan ramah good choice untuk pembelian mobil ev keren.	2026-08-19 15:33:36	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Ulasan positif mengenai pelayanan ramah dan rekomendasi pembelian mobil EV.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2xkWGVqbHZXWFIyZFVGVGVIRldSSE5HTFd3emRYYxAB	Terimakasih vinfast BKR untuk pelayanannya.. Semoga semakin sukses amin ya robb...	2026-08-19 15:33:36	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Ucapan terima kasih dan doa sukses atas pelayanan baik dari VinFast BKR.	Positive
ChdDSUhNMG9nS0VJQ0FnTUNJckozSDZBRRAB	Vf 3 brp OTR nya min?	2026-08-19 15:33:36	3	Netral	True	Harga & Bisnis Perusahaan	Harga Mobil & Promo	Pertanyaan informasi mengenai harga OTR untuk unit VF 3.	Positive
Ci9DQUlRQUNvZENodHljRjlvT21aWlJIcE9SMnBUWlRjM2R6ZGlTSHBXZUdKdFdrRRAB	Good....service komplit	2026-08-19 15:33:36	4	Positif	True	Purna Jual & Fasilitas	Servis & Sparepart	Pujian terhadap kelengkapan dan kualitas servis purna jual.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2pZNFkyaEJlSGRJZWxoSVh5MUtWbmQyYW5GUFgyYxAB	Terlalu banyak janji manis dan akhirnya kami tergoda untuk memberikan uang booking spk. Begitu cepat kami memberikan uang 1 juta, tetapi begitu lama pengembaliannya melebihi 14 hari dan sampai saat ini saya belum dapat kabar lagi.	2026-08-19 15:33:36	1	Sangat Negatif	True	Pelayanan & Sales	Proses Pembelian & Dokumen	Kecewa berat akibat janji manis sales dan pengembalian uang booking SPK yang terhambat melebihi 14 hari.	Negative
Ci9DQUlRQUNvZENodHljRjlvT205b05XVjJNMmRrTlc5b2FGSnpielZTWnpCaFVGRRAB	Pelayanan yang bagus!	2026-08-19 15:33:36	4	Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pujian singkat terhadap pelayanan yang bagus.	Positive
ChZDSUhNMG9nS0VJQ0FnTURRazR6aERBEAE	Oke	2026-08-19 15:33:36	3	Netral	True	Pelayanan & Sales	Keramahan & Respon Staf	Respon singkat berupa konfirmasi netral.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2tkTkxXdzVZemxrVW1rNFpEaFdNa055ZEVSUmVXYxAB	Selamat siang, mau bertanya kalau untuk subsidi ada nggak ya min? Terimakasih	2026-08-19 15:34:09	3	Netral	True	Harga & Bisnis Perusahaan	Harga Mobil & Promo	Pengguna menanyakan ketersediaan subsidi untuk pembelian mobil.	Positive
Ci9DQUlRQUNvZENodHljRjlvT25kMWFFMTBiMTlQYjBsblZqY3hVWE0wY0ZBME9XYxAB	Terima kasih atas pelayanan yang baik nya	2026-08-19 15:34:09	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pengguna mengucapkan terima kasih atas pelayanan yang baik.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2t4R1JWZFRVVlYyTlVwSVNYUktaVmRVYkdnellsRRAB	VinFast Laswi bandung tempat penjualan mobil listrik yang memiliki kelebihan di banding dengan mobil listrik yang lain. Tertarik dan ingin tes Drive , gass ke Laswi di dealer resmi nya.	2026-08-19 15:34:09	5	Sangat Positif	True	Pelayanan & Sales	Layanan Test Drive	Pengguna mengapresiasi kelebihan VinFast dan tertarik melakukan tes drive di dealer.	Positive
Ci9DQUlRQUNvZENodHljRjlvT25ob00zZEVXVmMyZVd0M1dqVk1kVTFZVHpJeVFrRRAB	"Dealer nya luas, Nyaman, pelayanan baik dan Salesnya ramah, fasilitas lengkap Sales, Service, Sparepart. Vinfast Laswi Bandung ""The Best""👍 …"	2026-08-19 15:34:09	5	Sangat Positif	True	Purna Jual & Fasilitas	Kebersihan & Kenyamanan Showroom	Pengguna memuji fasilitas dealer yang luas, nyaman, lengkap, serta sales yang ramah.	Positive
Ci9DQUlRQUNvZENodHljRjlvT25KSk1WUmxMVjlsVW1welZsZE1UbWc1T0dOMlpIYxAB	Delaernya besar, sales nya baik baik, pelayanan nya bagus banget, test drive gratis , di jemput kerumah pula pokonya the best !! Sukses terus buat vinfast	2026-08-19 15:34:09	5	Sangat Positif	True	Pelayanan & Sales	Layanan Test Drive	Pengguna sangat puas dengan pelayanan sales, kebesaran dealer, dan fasilitas test drive gratis jemput ke rumah.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2trelJqWlFWbmhMZVhVMVNsSmxjWEJyZFdoSVJXYxAB	"Pelayanannya cepat dan ramah.
Pokonya mantul"	2026-08-19 15:34:09	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pengguna memuji pelayanan dealer yang cepat dan ramah.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2s1S1gyRnNUak5HZEUxaFFqUjBORkU1YWtsbVdsRRAB	Pelayanannya bagus... sales nya juga ramah.. sangat rekomen bgt buat yg cari vinfast di bdg..	2026-08-19 15:34:09	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pengguna merekomendasikan dealer VinFast Bandung karena pelayanan dan sales yang ramah.	Positive
Ci9DQUlRQUNvZENodHljRjlvT20xSGMxaGhUVjh5UVZCeGJYUTJkbVkyZGxrelZWRRAB	Ada nomer sales yang bisa saya hubungi?	2026-08-19 15:34:09	3	Netral	True	Pelayanan & Sales	Keramahan & Respon Staf	Pengguna menanyakan nomor kontak sales yang dapat dihubungi.	Positive
Ci9DQUlRQUNvZENodHljRjlvT21kQk9FZ3dPSGxhWDIxbU4wdG5hMFUzTjFaaVNVRRAB	dealer vinfast terbaik di laswi,salesnya ramah ramah sampe dengan after salesnya juga	2026-08-19 15:34:09	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pengguna memuji sales dan layanan purna jual dealer VinFast Laswi.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2xwMGRFRTRkbWxXV1RNeU9FOWxZemhYYURRNGNYYxAB	pelayanannya sangat baikk	2026-08-19 15:34:09	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pengguna memuji pelayanan yang sangat baik.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2xSME4yMUliV05TV2pJeGMxUnBVM1JaYTNGaVlsRRAB	Kelebihannya banyak, investasi... klo bosen bisa d jual ke dealernya dgn harga tinggi	2026-08-19 15:34:09	4	Positif	True	Harga & Bisnis Perusahaan	Harga Mobil & Promo	Pengguna menganggap produk VinFast memiliki nilai investasi dan harga jual kembali yang baik.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2xGeVVXbGtOM0EzVG1SUU0ydzRlRXc0ZVRKT2JsRRAB	"Dealer nya bersih, nyaman
Pelayanannya mantap, fast respon"	2026-08-19 15:34:09	5	Sangat Positif	True	Purna Jual & Fasilitas	Kebersihan & Kenyamanan Showroom	Pengguna memuji kebersihan dan kenyamanan dealer serta respons pelayanan yang cepat.	Positive
Ci9DQUlRQUNvZENodHljRjlvT210UU1FNW1Samh5TldGU1RHeE9MV1J5UTBzeFlWRRAB	Dealler nya besar,sales nya ramah ramah mobil listrik kekinian bgt model nya keren	2026-08-19 15:34:09	5	Sangat Positif	True	Kualitas Produk & Performa	Desain & Fitur Mobil	Pengguna memuji ukuran dealer, keramahan sales, dan desain model mobil listrik yang keren.	Positive
Ci9DQUlRQUNvZENodHljRjlvT25jNVV6WnZXRWREVVRGaFVWOWtWa05pTWxaa09WRRAB	Selamat Atas dibuka cabang Baru Vinfast Bandung Sukses selalu	2026-08-19 15:34:09	5	Sangat Positif	True	Harga & Bisnis Perusahaan	Perizinan & Keberadaan Pabrik/Perusahaan	Pengguna memberikan ucapan selamat atas pembukaan cabang baru VinFast di Bandung.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2xCMmRHZGZTamhxVm5wWlNHNHpZMFJRZW1GNlZtYxAB	Dealer baru, brand baru BM dan salesnya ramah ramah	2026-08-19 15:34:09	4	Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pengguna menilai positif dealer baru, merek baru, serta staf BM dan sales yang ramah.	Positive
Ci9DQUlRQUNvZENodHljRjlvT21wbWRtTktRVWRVZG5keFVESXRZbk5aT0hOcVVVRRAB	Pelayanannya ok banget	2026-08-19 15:34:09	4	Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pengguna merasa pelayanan yang diberikan sangat oke.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2pVNFFVaExMV2hGWm5SV2R5MUlUQzA0YW1OelRrRRAB	rekomended..sukses terus yah...	2026-08-19 15:34:09	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pengguna memberikan rekomendasi dan doa kesuksesan.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2pWUldHbHdSRU5tYkZkWFVsQkJXbWRCT1VoVVVXYxAB	Mntap	2026-08-19 15:34:09	4	Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pengguna memberikan pujian singkat mantap.	Positive
Ci9DQUlRQUNvZENodHljRjlvT25GVVpGWTVSSEY2WkU5WWQwOHllR2N3ZG1Wb05IYxAB	Dealer yg Helpfull & Solutif .... mantap	2026-08-19 15:34:09	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pengguna memuji dealer yang sangat membantu dan memberikan solusi.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2xGdVJqTkNha0l6UlROeVoyUnNMVVpPVmt0blRHYxAB	Vinfast mobil listrik Made in Vietnam sangat recommended apalagi dgn adanya sewa Batre, mobil ekonomis terbaik untuk keluarga Indonesia	2026-08-19 15:34:09	5	Sangat Positif	True	Kualitas Produk & Performa	Kualitas Baterai & Performa	Pengguna merekomendasikan mobil listrik VinFast serta memuji skema sewa baterai yang ekonomis.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2xsc2FETnpSbmhFVERGclNIUTJja2R0UkZadlpHYxAB	Ramah ramah salesnya sama baik juga oke pokoknya👍 …	2026-08-19 15:36:51	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Mengapresiasi keramahan sales.	Positive
Ci9DQUlRQUNvZENodHljRjlvT25aR2RFSTRZbGhFVkdOWmFsWXlWM05UUkROeFEzYxAB	pelayanan nya ramah banget!!! gakapok dehh beli di sinii	2026-08-19 15:36:51	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pelayanan sangat ramah dan memuaskan konsumen.	Positive
Ci9DQUlRQUNvZENodHljRjlvT25kWVlVbGhXREZOTm1scFFVbGFka1V4VG1sVmNWRRAB	warna unit nya keren2	2026-08-19 15:36:51	4	Positif	True	Kualitas Produk & Performa	Desain & Fitur Mobil	Memuji tampilan warna unit yang keren.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2xwb2JsRXRjVGxzVlRSb2VUZzVWeTFtVUcxTVpsRRAB	Promo mobil listrik akhir tahun 2025	2026-08-19 15:36:51	3	Netral	True	Harga & Bisnis Perusahaan	Harga Mobil & Promo	Informasi atau pernyataan mengenai promo mobil listrik.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2pKc1QzaGxRemhmTWxwdFZFOUtPRlJzY2kwNFVHYxAB	Pelayannya mantep grecep	2026-08-19 15:36:51	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pujian atas pelayanan staf yang cekatan dan baik.	Positive
Ci9DQUlRQUNvZENodHljRjlvT21KNk1uYzJaR1J5ZHpCelh6ZEpTRGd5VmtWSVkwRRAB	Sales berpengalaman	2026-08-19 15:36:51	4	Positif	True	Pelayanan & Sales	Pengetahuan Produk (Sales)	Menilai sales memiliki pengalaman yang baik.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2tGaVVqZFlja0ZDTWt4R2VXZHBVRXRqTmtsb1QzYxAB	Saya membeli mobil listrik VF7 saya dari VinFast dan benar-benar terkesan dengan pengalamannya. Tim mereka menawarkan saya penawaran terbaik yang bisa saya temukan, dengan harga yang transparan dan layanan pelanggan yang sangat baik …	2026-08-19 15:36:51	5	Sangat Positif	True	Pelayanan & Sales	Proses Pembelian & Dokumen	Pengalaman pembelian mobil VF7 yang sangat memuaskan dari segi harga dan layanan.	Positive
ChdDSUhNMG9nS0VJQ0FnTURveEoyVTJ3RRAB	Dealer Geely	2026-08-19 15:36:51	0	Tidak Relevan	False	Non-Konteks & Spam	Komentar Acak / Spam	Menyebutkan merek dealer lain yang out of context.	Irrelevant
Ci9DQUlRQUNvZENodHljRjlvT25wWmJrMDNiMlJ2U0RWamVWRm1hM0JwVHpSVVMwRRAB	Sdh hampir 3 bulan beli mobil disini, sampai sekarang STNK nya ga jelas jadi nya kapan..	2026-08-19 15:36:51	1	Sangat Negatif	True	Pelayanan & Sales	Proses Pembelian & Dokumen	Keluhan mengenai kelanjutan STNK yang belum selesai setelah 3 bulan.	Negative
ChZDSUhNMG9nS0VJQ0FnSURiNU1mOGFBEAE	Menarik sekali EV SUV ini ada system battery berlangganan jd gak usah kuatir soal battery dan fitur nya jg sudah lengkap, untuk charging jg sudah CCS 2 dan dapet free portable charger + wall charger	2026-08-19 15:36:51	5	Sangat Positif	True	Kualitas Produk & Performa	Kualitas Baterai & Performa	Sangat tertarik dan puas dengan sistem baterai, pengisian daya, dan fitur mobil.	Positive
Ci9DQUlRQUNvZENodHljRjlvT25GeWFIazJjbnB5WDJveFlqVTNhVU0wZFdVdFJtYxAB	Jualan motor listrik tdk ya	2026-08-19 15:36:51	3	Netral	True	Harga & Bisnis Perusahaan	Perizinan & Keberadaan Pabrik/Perusahaan	Pertanyaan mengenai ketersediaan produk motor listrik.	Positive
Ci9DQUlRQUNvZENodHljRjlvT21vdGFGVmFZVVZvTkd0TFlWZzNSekl5VURoTFRVRRAB	Sudah ganti jadi dealer Jaecoo	2026-08-19 15:36:51	0	Tidak Relevan	False	Harga & Bisnis Perusahaan	Perizinan & Keberadaan Pabrik/Perusahaan	Informasi bahwa dealer sudah berganti ke merek lain.	Irrelevant
ChZDSUhNMG9nS0VJQ0FnSURQeDZlUVZREAE	Selamat VinFast jogja semakin gemilang dengan kualitas mobil listrik yang baik menurut saya🫰 …	2026-08-19 15:36:51	5	Sangat Positif	True	Kualitas Produk & Performa	Kelayakan Produk (Pabrik)	Pujian atas kualitas mobil listrik VinFast.	Positive
ChZDSUhNMG9nS0VJQ0FnSURQcDRpY1BnEAE	Tempatnya strategis, pelayanannya ramah	2026-08-19 15:36:51	4	Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Lokasi strategis dan pelayanan yang ramah.	Positive
ChdDSUhNMG9nS0VJQ0FnSURibE1EaTZBRRAB	Mantaab keren mobilnya	2026-08-19 15:36:51	5	Sangat Positif	True	Kualitas Produk & Performa	Desain & Fitur Mobil	Memuji desain dan kualitas mobil secara umum.	Positive
ChZDSUhNMG9nS0VJS24zZE9OLTVfak13EAE	pemrosesan cepat	2026-08-19 15:36:51	4	Positif	True	Pelayanan & Sales	Proses Pembelian & Dokumen	Memuji pemrosesan yang cepat.	Positive
ChdDSUhNMG9nS0VJQ0FnSUM3ak4tbWxBRRAB	Tempatnya nyaman	2026-08-19 15:36:51	4	Positif	True	Purna Jual & Fasilitas	Kebersihan & Kenyamanan Showroom	Showroom terasa nyaman.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2tONFpESnFNbUUwTFdWc2VURXRYMVZzTkdwUmVsRRAB	Bagus	2026-08-19 15:36:51	4	Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Ulasan singkat bernada positif.	Positive
Ci9DQUlRQUNvZENodHljRjlvT20xbk5UVTNSalJ3YnkxVE9WVnJlRTlMT1ZOYU1rRRAB	Tempat yang bagus untuk melihat mobil.	2026-08-19 15:36:51	4	Positif	True	Purna Jual & Fasilitas	Kebersihan & Kenyamanan Showroom	Fasilitas tempat baik untuk melihat-lihat unit mobil.	Positive
